,Antenna Offset from Bow,Antenna Offset from Port,Beam,Builder,Call Sign,Cargo Type,Class Society,COG,Beneficial Owner,Deadweight,Destination,Design Draft,Draft Present Load,ETA,Fishing Number,Flag,Gross Tonnage,Heading,IMO Number,Last Port of Call,Latitude,Length,Longitude,MMSI,Name,Navigation Status,Official Number,Operator,Registered Owner,P And I Club,Port Of Registry,Propulsion Type,Sat Com,Sat Com Ansbk Code,Ship Type,Speed,Status,Sub Status,Subtype,Time of Fix (formatted),Time of Fix (s since 1970),Vessel Type,Year Built,Design Speed,Double Hull,coordinates,index_right,MRGID,GEONAME,MRGID_TER1,POL_TYPE,MRGID_SOV1,TERRITORY1,ISO_TER1,SOVEREIGN1,MRGID_TER2,MRGID_SOV2,TERRITORY2,ISO_TER2,SOVEREIGN2,MRGID_TER3,MRGID_SOV3,TERRITORY3,ISO_TER3,SOVEREIGN3,X_1,Y_1,MRGID_EEZ,AREA_KM2,ISO_SOV1,ISO_SOV2,ISO_SOV3,UN_SOV1,UN_SOV2,UN_SOV3,UN_TER1,UN_TER2,UN_TER3
307,0.0,0.0,0.0,Miho Shimizu,V3GL,0-AllShips,,90.9,Belize,654.0,,4.35,6.8,7270100.0,,Belize,964.0,349.3,8029026.0,TEMA,5.608855,0.0,0.029452,312391000,Dichauno,8-Underway(Sailing),011921875,Dicha International Ventures,  Unknown,Unknown,Belize City,Propeller : Fixed Pitch,,,,0.1,S,In Service/Commission,Fishing Vessel,"""2023-03-03T18:45:33.000Z""",1677869133,30-Fishing,1981-02-27,10.0,,POINT (0.029452 5.608855),267.0,8400.0,Ghanaian Exclusive Economic Zone,2100.0,200NM,2100.0,Ghana,GHA,Ghana,0.0,0.0,,,,0.0,0.0,,,,-0.85027,3.50201,8400.0,227500.0,GHA,,,288.0,,,288.0,,
308,0.0,0.0,0.0,Appledore Shipbuilders - earl,T8A3631,0-AllShips,,315.0,Latvia,3073.0,,5.952,0.0,2460.0,,Palau,3402.0,52.0,8320585.0,BISSAU,11.768505,0.0,-15.595695,511100478,Green Atlantic,1-AtAnchor,,Tambels Ltd-BZE,  Unknown,Unknown,Malakal Harbour,Propeller : Controllable Pitch,,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T14:39:11.000Z""",1677854351,7-Cargo,1984-09-25,12.0,,POINT (-15.595695 11.768505),125.0,8471.0,Guinea Bissau Exclusive Economic Zone,8685.0,200NM,8685.0,Guinea-Bissau,GNB,Guinea-Bissau,0.0,0.0,,,,0.0,0.0,,,,-17.5672,10.58066,8471.0,106870.0,GNB,,,624.0,,,624.0,,
309,7.0,4.0,8.0,Aas Mekaniske Verksted AS,OW2222,0-AllShips,,78.8,Faeroe Islands (Danish),330.0,Tvoroyri,0.0,5.0,2460.0,,Faeroe Islands,245.0,78.0,9121766.0,KONGSHAVN,62.234623,27.0,-6.592877,231108029,Stigabrugv,15-NotDefined,,Bakkafrost P/F,Bakkafrost P/F,Unknown,Klaksvik                              ,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2023-03-03T18:43:54.000Z""",1677869034,7-Cargo,1995-03-08,0.0,SH,POINT (-6.592877 62.234623),78.0,8435.0,Faeroe Exclusive Economic Zone,3297.0,200NM,2157.0,Faeroe,FRO,Denmark,0.0,0.0,,,,0.0,0.0,,,,-6.9969,62.5946,8435.0,265632.0,DNK,,,208.0,,,234.0,,
310,118.0,14.0,21.0,Shin Kurushima Onishi,3EMD9,0-AllShips,,261.6,China,9683.0,Zhoushan,8.125,8.1,2220600.0,,Panama,8818.0,278.0,8911102.0,PUSAN,30.11732,144.0,122.146413,356155000,Triton Reefer,0-Underway(Engine),52358PEXT,Wei Fong Shipping Co Ltd,Wei Fong Shipping Co Ltd,Unknown,Panama,Propeller : Fixed Pitch,,,,1.4,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-02T06:53:18.000Z""",1677739998,7-Cargo,1989-10-02,18.25,,POINT (122.146413 30.11732),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
311,,,,Kochi Jyuko,,,,0.0,Russia,3939.0,,6.366,,,,Russia,3403.0,0.0,8609802.0,,99.0,,199.0,273344710,ICE BREEZE,,,Refkamflot Co Ltd,  Unknown,Unknown,Petropavlovsk-Kamchatskiy,Propeller : Fixed Pitch,,,,0.0,R,In Casualty Or Repairing,Refrigerated Cargo Ship,"""2023-03-03T06:48:32.000Z""",1677826112,,1986-09-25,14.0,,POINT (199 99),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,16.0,8.0,15.0,Asenav,CA5279,0-AllShips,,168.1,Chile,2400.0,Cupquelan,4.9,5.8,3031300.0,,Chile,1980.0,173.0,9555010.0,PUERTO MONTT,-43.127537,66.0,-73.622328,725001437,Patagon Viii,0-Underway(Engine),3398,Patagonia Wellboat,  Unknown,Hydor,Valdivia                              ,Propeller : Azimuth Elec Dr,,,,0.3,S,In Service/Commission,Fish Carrier,"""2023-03-03T18:52:45.000Z""",1677869565,7-Cargo,0000-00-00,0.0,SH,POINT (-73.622328 -43.127537),10.0,8465.0,Chilean Exclusive Economic Zone,2165.0,200NM,2165.0,Chile,CHL,Chile,0.0,0.0,,,,0.0,0.0,,,,-75.62881,-40.98629,8465.0,2488052.0,CHL,,,152.0,,,152.0,,
313,52.0,7.0,14.0,Rongcheng Yuantong Shipyard,BZVE2,0-AllShips,,59.9,China,,Axi000,0.0,6.4,2170800.0,GH-0519,"China, People's Republic Of",3117.0,59.9,0.0,MONTEVIDEO,-46.157153,92.0,-60.307498,412549037,Lurongyuanyuyun888,1-AtAnchor,3710822019010002,Rongcheng Rongyuan Fishery,  Unknown,Unknown,"Shidao, Shandong",Propeller : Fixed Pitch,,,,0.4,S,In Service/Commission,Fish Carrier,"""2023-03-03T17:46:54.000Z""",1677865614,7-Cargo,0000-00-00,0.0,,POINT (-60.307498 -46.157153),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,57.0,11.0,13.0,,ER2733,0-AllShips,,323.0,,,Gw Oxb,,3.6,1131030.0,,,,334.0,7819759.0,BISSAU,43.99145,72.0,10.065817,214182733,Silver Ice,15-NotDefined,,,,,,,,,,67.1,,,,"""2022-03-11T16:51:13.000Z""",1647017473,7-Cargo,,,,POINT (10.065817 43.99145),221.0,5682.0,Italian Exclusive Economic Zone,2133.0,200NM,2133.0,Italy,ITA,Italy,0.0,0.0,,,,0.0,0.0,,,,12.92786,39.65467,5682.0,536654.0,ITA,,,380.0,,,380.0,,
315,0.0,0.0,0.0,Kasim Alias Tjing Liong,YBA4090,0-AllShips,,85.0,Indonesia,,,1.2,0.0,0.0,,Indonesia,198.0,85.0,0.0,JAKARTA,-5.836512,0.0,106.616137,525600670,Erasamudra5,15-NotDefined,,Supono,  Unknown,Unknown,Cirebon,Propeller : Fixed Pitch,,,,5.0,S,In Service/Commission,Fish Carrier,"""2022-12-26T01:20:26.000Z""",1672017626,30-Fishing,2017-08-10,0.0,,POINT (106.616137 -5.836512),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
316,63.0,6.0,16.0,,3FEJ5,0-AllShips,,315.8,,,Ningdb,,5.5,10280730.0,,,,316.0,8323599.0,MANILA,26.626705,93.0,119.820948,355141000,Yung Da Fa 102,15-NotDefined,,,,,,,,,,12.5,,,,"""2022-12-27T02:56:25.000Z""",1672109785,7-Cargo,,,,POINT (119.820948 26.626705),209.0,8486.0,Chinese Exclusive Economic Zone,8603.0,200NM,8603.0,China,CHN,China,0.0,0.0,,,,0.0,0.0,,,,118.1457,27.73853,8486.0,963556.0,CHN,,,156.0,,,156.0,,
317,140.0,24.0,26.0,Shikoku Dockyard,9V9356,0-AllShips,Nippon Kaiji Kyokai,140.0,Singapore,13052.0,Clcqq,9.72,7.2,3050900.0,,Singapore,14284.0,143.0,9350991.0,LOS ANGELES,-22.07155,163.0,-78.445683,566029000,Cs Stratos,0-Underway(Engine),396962,Star Reefers Pool Inc,Grace Ocean Pte Ltd,Japan P&I Club,Singapore,Propeller : Fixed Pitch,456602910.0,,Other Cargo Ship,17.5,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:44:42.000Z""",1677869082,7-Cargo,2007-03-15,21.0,,POINT (-78.445683 -22.07155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,0.0,0.0,0.0,Karson,YB 5480,0-AllShips,,182.8,Indonesia,,,0.0,0.0,0.0,,Indonesia,244.0,182.8,0.0,BENOA,-27.10736,0.0,104.434845,525500664,Bandar Nelayan 308,15-NotDefined,,Bandar Nelayan,  Unknown,Unknown,Benoa,Propeller : Fixed Pitch,,,,4.1,S,In Service/Commission,Fish Carrier,"""2023-03-03T18:41:32.000Z""",1677868892,1-Reserved,0000-00-00,0.0,,POINT (104.434845 -27.10736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,130.0,14.0,22.0,,LADC8,0-AllShips,,40.8,,,Singapore,,5.5,4050701.0,,,,212.0,9116515.0,KEPPEL - (EAST SINGAPORE),1.314082,155.0,103.639287,257237000,Glory Pacific,5-Moored,,,,,,,,,,0.0,,,,"""2021-04-13T02:15:11.000Z""",1618280111,9-Other,,,,POINT (103.639287 1.314082),200.0,8485.0,Singaporean Exclusive Economic Zone,2190.0,200NM,2190.0,Singapore,SGP,Singapore,0.0,0.0,,,,0.0,0.0,,,,103.81835,1.27519,8485.0,714.0,SGP,,,702.0,,,702.0,,
320,71.0,5.0,14.0,Miyoshi Shipbuilding Co Ltd,UBGT3,0-AllShips,Russian Maritime Register,51.5,Russia,2832.0,Sea Of Okhotsk,5.6,3.8,3042300.0,,Russia,2684.0,45.0,9021277.0,VLADIVOSTOK,47.494413,94.0,153.341618,273219320,Afrodita,0-Underway(Engine),,Rosrybflot LLC,Terminal LLC,Korea P&I Club,Korsakov,Propeller : Fixed Pitch,,,,11.5,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:37:54.000Z""",1677868674,7-Cargo,1991-07-17,13.0,,POINT (153.341618 47.494413),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
321,126.0,16.0,23.0,Shikoku Dockyard,C6DT3,0-AllShips,Nippon Kaiji Kyokai,206.6,Cayman Islands (British),9709.0,Nz_trg,9.018,6.9,3121900.0,,Bahamas,10804.0,184.0,9206059.0,PORT LYTTELTON,-43.52562,150.0,172.845052,311000776,Southampton Star,1-AtAnchor,7001136,Star Reefers Pool Inc,Siem Shipping Inc,Gard,Nassau,Propeller : Fixed Pitch,,,,0.4,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:49:24.000Z""",1677869364,7-Cargo,1999-09-13,21.0,,POINT (172.845052 -43.52562),243.0,8455.0,New Zealand Exclusive Economic Zone,2227.0,200NM,2227.0,New Zealand,NZL,New Zealand,0.0,0.0,,,,0.0,0.0,,,,71.72752,-42.76594,8455.0,4104551.0,NZL,,,554.0,,,554.0,,
322,46.0,5.0,8.0,Mukai,JM6059,0-AllShips,,307.5,Japan,576.0,,3.96,0.0,0.0,,Japan,338.0,338.2,0.0,,33.440725,58.0,129.536348,431601481,Shoutokumaru No.7,15-NotDefined,132621,Tomiei Kaiun YK,Tomiei Kaiun YK,Unknown,"Nagasaki, Nagasaki",Propeller : Controllable Pitch,,,,0.0,S,In Service/Commission,Fishing Vessel,"""2021-04-16T04:28:43.000Z""",1618547323,30-Fishing,1991-07-07,0.0,SH,POINT (129.536348 33.440725),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,0.0,0.0,8.0,Basaran,TC7181,0-AllShips,,189.7,Turkey,,,0.0,0.0,0.0,,Turkey,166.0,189.7,0.0,POTI,41.70642,23.0,41.519138,271072836,Eyupoglu Kardesler-3,15-NotDefined,,Eyupoglu Su Urunleri Turizm,  Unknown,Unknown,Trabzon,Propeller : Fixed Pitch,,,,8.4,S,In Service/Commission,Fish Carrier,"""2023-02-28T22:27:23.000Z""",1677623243,30-Fishing,0000-00-00,0.0,,POINT (41.519138 41.70642),161.0,5678.0,Georgian Exclusive Economic Zone,2102.0,200NM,2102.0,Georgia,GEO,Georgia,0.0,0.0,,,,0.0,0.0,,,,40.56174,42.44625,5678.0,22944.0,GEO,,,268.0,,,268.0,,
324,53.0,6.0,12.0,Homeport,WCY9686,0-AllShips,,187.5,United States of America,1500.0,Seattle,5.486,4.2,2270130.0,,United States Of America,1904.0,90.0,9010498.0,SEATTLE,47.65718,66.0,-122.374728,368219000,Coastal Navigator,5-Moored,969815,Coastal Transportation Inc,Coastal Transportation Inc,Steamship Mutual,"Seattle, WA",Propeller : Fixed Pitch,1556205.0,,,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:53:37.000Z""",1677869617,7-Cargo,0000-00-00,0.0,SH,POINT (-122.374728 47.65718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,89.0,10.0,23.0,,D5AE2,0-AllShips,,125.7,,,Rde,,7.8,5112200.0,,,,39.0,9401823.0,EUROPOORT,43.965485,110.0,51.79743,636018500,Golden Bridge,0-Underway(Engine),,,,,,,,,,3.2,,,,"""2022-09-01T07:22:41.000Z""",1662016961,7-Cargo,,,,POINT (51.79743 43.965485),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,98.0,8.0,18.0,,PJUP,0-AllShips,,337.6,,,Tema,,6.8,8181645.0,,,,220.0,8813635.0,ABIDJAN,5.62818,125.0,0.007485,306752000,Nova Florida,5-Moored,,,,,,,,,,0.0,,,,"""2022-08-19T11:32:49.000Z""",1660908769,7-Cargo,,,,POINT (0.007485 5.62818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,16.0,4.0,6.0,,YB5606,0-AllShips,,139.4,,,,,0.0,0.0,,,,139.4,0.0,JAKARTA,-3.70561,26.0,128.103252,525800592,Jakarta Jaya Karya,15-NotDefined,,,,,,,,,,0.0,,,,"""2021-12-14T22:59:31.000Z""",1639522771,30-Fishing,,,,POINT (128.103252 -3.70561),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
328,257.0,27.0,45.0,Jiangsu Yangzi Xinfu Shbldg,3EXN4,0-AllShips,Lloyd's Register,34.0,Singapore,180999.0,Jingtang  China,18.3,18.1,3131200.0,,Panama,94970.0,34.0,9835886.0,SEPT ILES,2.841667,292.0,105.155,352055000,Pacific Sarah,0-Underway(Engine),5086719,Sinokor Bulk Pte Ltd,Gahyun C,Gard,Panama,Propeller : Fixed Pitch,,,,10.0,S,In Service/Commission,Bulk Carrier,"""2023-03-03T07:10:52.000Z""",1677827452,7-Cargo,0000-00-00,13.4,,POINT (105.155 2.841667),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
329,4.0,2.0,4.0,,LFBZ,0-AllShips,,30.2,,,,,0.0,0.0,,,,30.2,0.0,HARSTAD,70.548168,6.0,22.95673,982570028,Ro Fortune Mob,15-NotDefined,,,,,,,,,,0.0,,,,"""2022-12-12T06:22:47.000Z""",1670826167,51-SAR,,,,POINT (22.95673 70.548168),272.0,5686.0,Norwegian Exclusive Economic Zone,2252.0,200NM,2252.0,Norway,NOR,Norway,0.0,0.0,,,,0.0,0.0,,,,14.05714,68.18893,5686.0,933027.0,NOR,,,578.0,,,578.0,,
330,43.0,3.0,9.0,Fujian Huahai Shipbuilding,BORS7,0-AllShips,China Classification Society,26.6,China,706.0,Tong Yeong,3.75,3.8,3050600.0,,"China, People's Republic Of",498.0,29.0,9947811.0,CHAOZHOU,32.98554,55.0,125.76516,413289070,Zhongyu 266,0-Underway(Engine),20211994471,Zhongyu Fujian Fishery Co Ltd,Zhongyu Fujian Fishery Co Ltd,Unknown,"Fuzhou, Fujian",Propeller : Fixed Pitch,,,,8.2,S,In Service/Commission,Fish Carrier,"""2023-03-03T18:53:57.000Z""",1677869637,9-Other,2021-07-28,11.8,,POINT (125.76516 32.98554),240.0,8327.0,South Korean Exclusive Economic Zone,8600.0,200NM,8600.0,South Korea,KOR,South Korea,0.0,0.0,,,,0.0,0.0,,,,127.57712,35.74071,8327.0,347671.0,KOR,,,410.0,,,410.0,,
331,,,,Rockport,,,,0.0,Peru,988.0,,3.922,,,,Panama,454.0,0.0,7531814.0,,99.0,,199.0,352769000,GULF SUPPLIER,,41858PEXT,IMI Del Peru SAC,IMI Del Peru SAC,Unknown,Panama,Propeller : Fixed Pitch,1501206.0,TROJ,,0.0,S,In Service/Commission,Platform Supply Ship,"""2023-03-03T06:48:32.000Z""",1677826112,,1976-07-00,8.5,SH,POINT (199 99),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,5.0,3.0,6.0,Saigon Shipbuilders Harve,WDG3746,0-AllShips,,20.2,United States of America,,Kenai,0.0,0.0,8270630.0,,United States Of America,109.0,20.2,0.0,WHITTIER,60.087233,27.0,-149.35492,367529230,Tradition,7-EngagedInFishing,919309,Snug Harbor Marine LLC,Snug Harbor Seafoods Inc,Shipowners' Club,"Kenai, AK",Propeller : Fixed Pitch,,,,0.3,S,In Service/Commission,Fishing Vessel,"""2022-08-21T23:52:44.000Z""",1661125964,31-Towing,0000-00-00,0.0,SH,POINT (-149.35492 60.087233),275.0,8463.0,United States Exclusive Economic Zone (Alaska),8684.0,200NM,2204.0,Alaska,,United States,0.0,0.0,,,,0.0,0.0,,,,-119.9766,59.0117,8463.0,3682912.0,USA,,,840.0,,,,,
333,100.0,8.0,16.0,Kyokuyo Shipyard Corp,LYRT,0-AllShips,Polski Rejestr Statkow,280.0,Lithuania,5065.0,Mr Ndb,6.9,6.2,2060300.0,,Lithuania,4587.0,357.0,9009683.0,DOUALA,20.341667,120.0,-17.153333,277327000,Libra,1-AtAnchor,746,Limarko Shipping Co AB,Limarko UAB,West of England,Klaipeda,Propeller : Fixed Pitch,,,Other Cargo Ship,0.0,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T16:25:13.000Z""",1677860713,7-Cargo,1991-04-01,17.0,,POINT (-17.153333 20.341667),87.0,8369.0,Mauritanian Exclusive Economic Zone,2236.0,200NM,2236.0,Mauritania,MRT,Mauritania,0.0,0.0,,,,0.0,0.0,,,,-17.91755,18.24852,8369.0,173180.0,MRT,,,478.0,,,478.0,,
334,0.0,0.0,0.0,,,0-AllShips,,82.3,,,,,0.0,0.0,,,,82.3,0.0,,-4.499623,0.0,129.965283,525700243,Km. Rahmat Abadi 06,15-NotDefined,,,,,,,,,,7.2,,,,"""2022-08-14T08:11:11.000Z""",1660464671,9-Other,,,,POINT (129.965283 -4.499623),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
335,,,,,,,,0.1,,,,,,,,,,136.0,,,51.264438,,4.35107,311121000,,5-Moored,,,,,,,,,,0.1,,,,"""2022-12-23T01:06:43.000Z""",1671757603,,,,,POINT (4.35107 51.264438),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,32.0,8.0,13.0,Remontowa Shipbuilding SA,OUSM 2,0-AllShips,Det Norske Veritas,96.7,Greenland,650.0,Coastal Gl,4.261,4.0,12312200.0,,Denmark (Dis),1194.0,187.0,9618159.0,NUUK,64.177217,46.0,-51.720633,219663000,Minik Arctica,5-Moored,D4563,Royal Arctic Line A/S,Denmark Govt,Skuld,Aalborg                               ,Propeller : Controllable Pitch,,,,0.0,S,In Service/Commission,General Cargo Ship,"""2023-03-03T18:52:55.000Z""",1677869575,7-Cargo,2015-04-30,10.0,,POINT (-51.720633 64.177217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,0.0,0.0,0.0,,YBA4108,0-AllShips,,207.4,,,,,0.0,0.0,,,,207.4,0.0,,-5.929572,0.0,134.204718,525600713,Samudra Mandiri 301,15-NotDefined,,,,,,,,,,4.8,,,,"""2021-05-28T07:15:37.000Z""",1622186137,30-Fishing,,,,POINT (134.204718 -5.929572),263.0,8492.0,Indonesian Exclusive Economic Zone,2127.0,200NM,2127.0,Indonesia,IDN,Indonesia,0.0,0.0,,,,0.0,0.0,,,,117.89096,-3.30391,8492.0,6020917.0,IDN,,,360.0,,,360.0,,
338,52.0,10.0,14.0,Baltiya,UHIO,9-NoInfo,Russian Maritime Register,248.0,Russia,944.0,Busan  Kr Ps,4.04,4.0,2211950.0,,Russia,2392.0,197.0,8860559.0,PUSAN,35.084097,85.0,129.004967,273820700,Primorye,5-Moored,902254,Fishery Kolkhoz Primorets JSC,Fishery Kolkhoz Primorets JSC,Unknown,Nakhodka                              ,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Factory Ship,"""2023-03-03T18:51:49.000Z""",1677869509,7-Cargo,0000-00-00,11.3,SH,POINT (129.004967 35.084097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,80.0,9.0,17.0,Hellenic Shyds.,UFEF,0-AllShips,Russian Maritime Register,272.9,Russia,3750.0,Ome,7.2,6.0,2111000.0,,Russia,4298.0,87.0,8516627.0,PETROPAVLOVSK,58.608167,103.0,155.963233,273313270,Simfoniya,0-Underway(Engine),,Transrefflot LLC,Yuzhmorrybflot JSC,Unknown,Nakhodka,Propeller : Fixed Pitch,,,,0.3,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:37:38.000Z""",1677868658,7-Cargo,1987-09-29,16.8,,POINT (155.963233 58.608167),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
340,80.0,4.0,15.0,Miyoshi Shipbuilding Co Ltd,3ERI4,0-AllShips,Nippon Kaiji Kyokai,87.0,China,4167.0,Sg-pebga,6.373,6.0,3061830.0,,Panama,3519.0,91.0,9003158.0,PORT LOUIS,6.1284,106.0,91.6277,372942000,Feng Lu,0-Underway(Engine),50154PEXT2,Tillage Sea Pte Ltd,Runze L,EF Marine,Panama,Propeller : Fixed Pitch,,,,11.5,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T08:43:16.000Z""",1677832996,7-Cargo,1990-11-14,14.5,,POINT (91.6277 6.1284),226.0,8333.0,Indian Exclusive Economic Zone (Andaman and Nicobar Islands),8605.0,200NM,2128.0,Andaman and Nicobar,,India,0.0,0.0,,,,0.0,0.0,,,,92.18967,9.97738,8333.0,664448.0,IND,,,356.0,,,,,
341,78.0,6.0,16.0,Huanghai Shipbuilding Co Ltd,,2-HazCatB,,320.4,China,,Galapagos,0.0,0.0,7121700.0,,"China, People's Republic Of",3026.0,214.0,0.0,PUERTO BOLIVAR,-2.262465,98.0,-79.911627,412440493,Bae Hualcopo Tr61,15-NotDefined,,Fuzhou Honglong Ocean Fishing,  Unknown,Unknown,"Fuzhou, Fujian","Propeller : Yes, Type Unknown",,,,0.1,S,In Service/Commission,Naval/Naval Auxiliary,"""2023-02-14T19:22:25.000Z""",1676402545,7-Cargo,,0.0,SH,POINT (-79.911627 -2.262465),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,0.0,0.0,0.0,Herman,YB5562,0-AllShips,,22.2,Indonesia,,,0.0,0.0,0.0,,Indonesia,242.0,22.2,0.0,BENOA,-23.450608,0.0,106.207158,525500840,Bandar Nelayan 271,15-NotDefined,,Bandar Nelayan,  Unknown,Unknown,Semarang,Propeller : Fixed Pitch,,,,6.3,S,In Service/Commission,Fish Carrier,"""2023-03-03T09:44:53.000Z""",1677836693,30-Fishing,0000-00-00,0.0,,POINT (106.207158 -23.450608),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,15.0,7.0,7.0,Nordtveit H&E Skibsbyggeri AS,JXDJ,0-AllShips,,236.8,Norway,200.0,Fishing,0.0,4.0,2460.0,VA-196-K,Norway,279.0,254.0,8612770.0,KRISTIANSAND,57.594685,33.0,9.961538,257349500,Horisont Iii,7-EngagedInFishing,,Horisont 2 AS,Horisont 2 AS,Unknown,Kristiansand,Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2023-03-03T18:51:44.000Z""",1677869504,30-Fishing,1986-04-00,0.0,SH,POINT (9.961538 57.594685),218.0,5674.0,Danish Exclusive Economic Zone,2157.0,200NM,2157.0,Denmark,DNK,Denmark,0.0,0.0,,,,0.0,0.0,,,,9.24983,56.14213,5674.0,105021.0,DNK,,,208.0,,,208.0,,
344,57.0,4.0,15.0,Brattvag Skipsinnredning AS,UHTA,9-NoInfo,Russian Maritime Register,0.6,Russia,1795.0,Bellsunn,3.48,4.4,2161200.0,,Russia,1966.0,47.0,7604403.0,BATSFJORDEN,77.519882,69.0,14.610643,273219900,Arctic Princess,1-AtAnchor,763468,Arctic Shipping LLC,Arctic Shipping LLC,Skuld,Murmansk,Propeller : Controllable Pitch,1406641.0,UHTA,,0.4,S,In Service/Commission,Refrigerated Cargo Ship,"""2023-03-03T18:44:35.000Z""",1677869075,7-Cargo,1977-04-00,12.0,,POINT (14.610643 77.519882),271.0,33181.0,Svalbard Exclusive Economic Zone,5334.0,200NM,2252.0,Svalbard,SJM,Norway,0.0,0.0,,,,0.0,0.0,,,,18.28904,78.7134,33181.0,797063.0,NOR,,,578.0,,,744.0,,
345,15.0,5.0,10.0,Aas Mekaniske Verksted AS,CFN5530,9-NoInfo,,285.1,Canada,650.0,Wallace Cove,4.62,4.0,10121230.0,,Canada,494.0,50.0,9165475.0,LUNENBURG,47.482157,40.0,-55.802428,316018751,Ronja,0-Underway(Engine),835146,Northern Harvest Sea Farms Inc,Northern Harvest Sea Farms Inc,Unknown,"St Andrews, NB",Propeller : Fixed Pitch,,,,0.0,S,In Service/Commission,Fish Carrier,"""2023-03-01T12:52:56.000Z""",1677675176,9-Other,1997-09-12,10.0,SH,POINT (-55.802428 47.482157),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,24.0,12.0,16.0,Chernomorskyi,UDWR,0-AllShips,Russian Maritime Register,107.6,Russia,1820.0,Sea Of Okhotsk,5.9,7.1,12220800.0,,Russia,4411.0,130.0,9121132.0,KORSAKOV,55.640067,104.0,148.56565,273397590,Ostrov Shikotan,0-Underway(Engine),,Kurilskiy Rybak JSC,Kurilskiy Rybak JSC,Unknown,Nevelsk,Propeller : Controllable Pitch,,,,1.9,S,In Service/Commission,Fish Factory Ship,"""2023-03-03T18:37:00.000Z""",1677868620,30-Fishing,1994-04-08,14.1,SH,POINT (148.56565 55.640067),273.0,5690.0,Russian Exclusive economic Zone,2240.0,200NM,2240.0,Russia,RUS,Russia,0.0,0.0,,,,0.0,0.0,,,,93.55011,71.3249,5690.0,7734809.0,RUS,,,643.0,,,643.0,,
